,target,state,year,crop,area,ndvi_1,ndvi_17,ndvi_33,ndvi_49,ndvi_65,ndvi_81,ndvi_97,ndvi_113,ndvi_129,ndvi_145,ndvi_161,ndvi_177,prec_1,prec_32,prec_60,prec_91,prec_121,prec_152,prec_182,temp_1,temp_9,temp_17,temp_25,temp_33,temp_41,temp_49,temp_57,temp_65,temp_73,temp_81,temp_89,temp_97,temp_105,temp_113,temp_121,temp_129,temp_137,temp_145,temp_153,temp_161,temp_169,temp_177
333,49.0,Ohio,2019,soybeans,4300000,3736.097,1137.17,2872.522,3298.054,3442.845,3712.836,4723.77,5781.597,6264.39,6555.341,6288.296,6614.652,0.003,0.005,0.003,0.005,0.004,0.006,0.004,13973.458,13407.686,13045.701,13250.182,13824.248,13860.468,13834.33,13902.095,14088.738,14090.401,14331.139,14413.49,14712.21,14668.947,14542.317,14850.644,14706.907,14886.382,14962.093,14825.286,14848.271,14933.682,15156.656
334,55.0,Ohio,2020,soybeans,4950000,3765.793,2200.691,3495.249,3670.223,3780.131,4259.357,4644.731,5365.254,5343.49,6207.645,6393.348,7248.972,0.004,0.003,0.004,0.004,0.004,0.003,0.003,13826.397,13894.178,13574.945,13839.3,14008.828,13716.225,13899.292,13803.589,14197.171,14261.775,14425.751,14628.948,14628.632,14424.932,14586.766,14750.672,14632.479,14837.382,15038.236,15142.26,15087.222,15169.193,15144.552
335,57.0,Ohio,2021,soybeans,4900000,3848.267,3292.424,847.393,3610.371,3806.705,4309.343,4979.768,5667.846,5953.047,6443.786,6896.104,7646.716,0.002,0.003,0.003,0.003,0.003,0.004,0.004,13822.5,13786.193,13764.95,13626.085,13431.078,13274.646,13756.764,14070.505,14207.64,14398.013,14462.32,14595.181,14688.277,14572.699,14705.895,14623.579,14689.175,15120.723,14846.239,15111.743,15091.663,14909.531,15007.211
336,156.0,Indiana,2001,corn,5800000,213.584,1607.853,2392.183,3084.843,3103.211,3172.105,3954.541,4858.378,5010.638,5597.648,5809.561,7911.994,0.001,0.002,0.001,0.002,0.003,0.003,0.004,13480.536,13530.683,13628.773,13713.132,13748.221,13667.996,13858.802,14051.865,14191.083,14356.73,14400.661,14547.857,14917.475,14436.988,15000.262,15191.775,15099.791,14774.374,14890.221,15048.938,15241.531,14917.295696153846,15161.578977011493
337,121.0,Indiana,2002,corn,5400000,3004.887,3149.97,3181.02,3145.537,3104.185,3380.662,3862.954,4754.539,5175.109,5266.266,5531.988,6327.523,0.002,0.002,0.004,0.005,0.006,0.003,0.002,13640.822,13886.41,13892.122,14112.204,13976.276,13996.123,14089.97,13720.993,14332.245,14284.62,13578.333,14309.994,14763.533,15067.843,14659.414,14840.94,14644.914,14681.455,15097.798,15209.581,15072.12,15359.503,15281.652
338,146.0,Indiana,2003,corn,5600000,2566.072,976.453,2319.569,498.27,2954.692,3650.795,4007.109,4956.346,5296.525,5512.751,5817.032,6645.449,0.001,0.003,0.002,0.003,0.006,0.003,0.004,13582.951,13704.642,13292.038,13526.004,13596.34,13470.258,13521.464,13636.138,13793.553,14464.31,14645.998,14700.84,14785.517,14926.533,14832.028,14820.604,14722.478,14754.799,14868.035,14871.781,15157.891,15221.087,15228.557
339,168.0,Indiana,2004,corn,5700000,2403.219,1679.066,1048.924,2932.6,3208.107,3668.694,3947.861,4829.909,5051.654,5864.131,7211.849,7407.676,0.003,0.001,0.004,0.002,0.005,0.003,0.004,13424.75,13667.55,13524.022,12935.083,13431.534,13642.271,13984.067,14147.061,14181.046,14225.004,14311.974,14473.211,14716.792,14986.825,14726.164,14853.841,15152.767,14970.144,14863.87,15061.682,15009.183,14958.302,15035.008
340,154.0,Indiana,2005,corn,5900000,2268.416,1495.307,2144.077,3000.887,3052.376,3412.588,3879.773,4748.835,4952.885,5426.73,6458.694,7397.96,0.006,0.002,0.002,0.003,0.002,0.002,0.003,13344.5,13588.385,13275.129,13633.958,13869.029,13964.192,13839.843,13962.058,14096.194,14238.442,14415.053,14717.66,14812.74,15064.706,14523.163,14942.245,15188.133,14906.937,15113.799,15309.547,15042.957,15279.809,15190.107
341,157.0,Indiana,2006,corn,5500000,3406.803,3365.294,2240.982,3192.469,3363.344,3817.171,4243.684,4973.302,5044.107,5350.726,5861.316,7125.111,0.003,0.002,0.004,0.004,0.004,0.003,0.004,13879.295,14024.31,13992.832,13957.065,13665.238,13894.113,13961.399,14107.147,14229.383,14208.827,14207.903,14580.668,14753.141,14863.67,14848.757,14838.316,14438.371,14833.217,15289.541,15141.909,15152.527,15110.973,15109.296
342,154.0,Indiana,2007,corn,6500000,3325.636,2072.616,927.901,1215.827,3100.252,4053.344,3925.394,4597.288,4983.471,5891.159,6176.837,7546.354,0.004,0.002,0.003,0.003,0.001,0.003,0.002,13897.62,13734.949,13644.077,13624.221,13151.123,13194.571,13690.146,13951.969,14349.696,14257.363,14804.234,14720.053,14400.829,14774.724,14994.121,14982.553,15212.881,15211.573,15264.072,15107.423,15415.869,15283.569,15050.471
343,160.0,Indiana,2008,corn,5700000,2344.268,2892.845,2114.163,1519.437,3044.737,3306.099,3745.652,4667.487,5220.825,5238.457,5736.207,7021.753,0.003,0.004,0.006,0.003,0.005,0.005,0.004,13389.155,13769.317,13513.713,13497.488,13964.895,13646.523,13578.909,13865.359,13961.139,14305.414,14313.411,14406.556,14648.461,14708.406,14871.119,14856.408,14631.333,14771.954,14979.064,15139.429,15104.028,15095.769,15061.286
344,171.0,Indiana,2009,corn,5600000,2171.509,923.32,2417.201,2784.119,3123.145,3557.024,3692.221,4309.907,5067.978,5425.521,6258.054,6774.602,0.002,0.003,0.003,0.005,0.004,0.004,0.003,13587.255,13162.441,13533.23,13538.778,13565.484,13996.781,13787.355,13928.74,14181.625,14528.656,14602.507,14467.384,14479.942,14787.684,14919.952,14778.156,14834.594,15015.847,15126.437,15029.698,14996.972,15214.249,15205.881
345,157.0,Indiana,2010,corn,5900000,1229.642,1295.96,364.139,1528.477,3165.559,3545.928,4346.732,5150.553,5339.213,5805.229,7044.412,7497.34,0.001,0.002,0.003,0.002,0.005,0.005,0.003,13288.855,13409.229,13819.828,13373.358,13444.195,13397.962,13624.392,13968.644,14283.762,14572.563,14349.283,14778.841,14774.354,14900.555,14733.507,14974.135,14693.201,15115.112,15279.792,15033.002,15025.762,15125.918,15036.712
346,146.0,Indiana,2011,corn,5900000,2684.205,696.62,1036.004,2871.258,2962.688,3236.678,3899.177,4595.562,5301.252,5289.74,5672.563,6608.467,0.001,0.004,0.003,0.01,0.005,0.004,0.002,13708.115,13324.821,13032.811,13672.937,13378.823,13640.594,14233.397,14078.661,14192.012,14418.455,14264.169,14454.613,14738.101,14460.066,14599.96,14644.707,14957.677,15090.824,15188.68,15358.577,15100.535,15026.547,15171.628
347,99.0,Indiana,2012,corn,6250000,3487.696,2583.571,3359.97,3326.145,3476.807,4529.318,4796.4,4926.334,5050.658,5667.302,6019.113,6719.219,0.003,0.002,0.002,0.002,0.002,0.001,0.001,13959.815,13898.441,13687.493,13911.415,14037.084,13933.952,13917.188,14204.694,14277.497,14907.604,14923.654,14731.934,14719.94,14827.656,14693.117,15062.668,15.075,15288.565,15391.296,15186.63,15315.213,15293.785,15385.789
348,177.0,Indiana,2013,corn,6000000,1147.922,3665.976,3435.795,2962.533,2726.732,3400.942,4047.008,4722.851,5132.612,5384.07,6088.082,7079.292,0.004,0.002,0.002,0.005,0.003,0.004,0.003,13482.57,13731.782,13771.191,13666.103,13878.883,13895.678,13866.878,13815.434,13879.793,13904.621,14296.113,14487.322,14807.402,14563.227,14643.483,15006.738,14958.819,14911.312,15016.82,15016.653,15059.529,15161.191,15094.804
349,188.0,Indiana,2014,corn,5900000,1743.368,840.946,691.96,1575.944,2621.519,3043.708,3469.887,3996.928,4909.946,5362.006,6102.435,7725.39,0.002,0.003,0.002,0.005,0.003,0.004,0.003,13111.988,13852.32,13537.848,13203.5,13249.071,13205.749,13807.039,13588.034,13969.941,14318.153,14097.218,14474.141,14718.816,14759.815,14826.628,14941.779,14957.53,14859.449,15297.564,15085.681,15042.388,15036.965,15022.093
350,150.0,Indiana,2015,corn,5650000,2291.654,2237.137,1759.454,122.668,2836.897,3195.455,3838.523,4425.324,5084.779,5456.577,6490.571,7341.66,0.002,0.002,0.003,0.004,0.003,0.007,0.004,13270.553,13375.806,13902.239,13626.351,13637.568,13624.472,13222.677,13404.647,13809.483,14376.897,14149.696,14601.968,14692.785,14663.78,14636.338,15067.875,14850.783,15055.913,15103.562,15012.067,15116.971,15043.411,14922.365
351,173.0,Indiana,2016,corn,5600000,3261.121,3193.793,3267.982,3164.504,3705.04,3765.278,4003.833,4659.744,5135.598,5345.928,5877.501,6930.918,0.001,0.003,0.004,0.004,0.004,0.002,0.004,13740.276,13543.827,13421.088,13915.643,13894.418,13522.32,13783.933580769231,14156.074,14287.935,14452.459,14521.845,14402.621,14442.797,15030.209,14916.248,14843.065,14723.292,15006.855,15264.429,15127.529,15302.642,15207.835,15187.509
352,180.0,Indiana,2017,corn,5350000,3434.948,2536.388,3487.495,3696.879,3744.497,3765.278,4368.946,4983.569,5080.622,5342.751,6008.207,7188.869,0.003,0.002,0.004,0.004,0.005,0.003,0.003,13666.617,13358.074,14141.973,13702.017,13863.646,14109.467,14402.097,14102.356,14203.817,14136.759,14461.101,14435.53,14590.018,14855.658,14994.242,14627.668,15006.39,15075.47,15064.376,15251.881,15298.69,15048.683,15026.268
353,189.0,Indiana,2018,corn,5300000,1044.59,2940.863,2615.99,3269.471,3363.062,3402.376,3676.157,4481.509,5242.414,6021.93,7262.328,8217.457,0.002,0.006,0.004,0.004,0.004,0.005,0.003,12988.119,13272.514,13393.928,13943.377,13530.314,13697.927,13914.986,14240.038,14128.115,14248.31,14323.164,14234.557,14521.122,14524.523,14867.258,15167.531,15077.835,15293.147,15411.016,15150.044,15170.65,15107.41,15129.384
354,169.0,Indiana,2019,corn,5000000,3577.839,1676.948,2708.551,3153.346,3188.557,3387.461,4347.338,5184.847,5400.165,5574.986,5642.034,6435.382,0.003,0.004,0.004,0.005,0.005,0.005,0.003,13976.537,13496.19,13124.69,13240.407,13864.08,13695.69,13851.809,13789.267,13890.074,14209.453,14388.877,14413.294,14685.973,14670.881,14584.702,14844.622,14768.325,14970.64,15021.546,15050.339,14947.911,15075.651,15258.272
355,187.0,Indiana,2020,corn,5400000,3436.811,2308.004,2962.614,3307.139,3390.811,3791.557,4271.264,4801.481,4954.344,5437.656,5756.517,7544.867,0.004,0.003,0.004,0.003,0.004,0.003,0.003,13840.899,13850.322,13643.912,13925.689,14109.638,13673.955,13907.644,13966.349,14233.553,14181.74,14571.923,14598.823,14765.456,14558.678,14736.425,14766.795,14660.027,14919.938,15071.757,15327.356,15244.066,15263.655,15158.073
356,195.0,Indiana,2021,corn,5400000,2811.652,2965.771,1100.419,3076.471,3498.881,3929.467,4470.245,4986.626,5114.223,5662.427,6318.728,7949.652,0.002,0.003,0.003,0.003,0.003,0.005,0.004,13792.753,13776.716,13801.579,13510.199,13477.006,13141.514,13720.322,14140.682,14364.64,14443.095,14556.688,14691.095,14699.599,14603.397,14764.541,14661.815,14763.079,15279.01,14852.672,15214.283,15251.231,15005.842,14959.525
357,49.0,Indiana,2001,soybeans,5600000,213.584,1607.853,2392.183,3084.843,3103.211,3172.105,3954.541,4858.378,5010.638,5597.648,5809.561,7911.994,0.001,0.002,0.001,0.002,0.003,0.003,0.004,13480.536,13530.683,13628.773,13713.132,13748.221,13667.996,13858.802,14051.865,14191.083,14356.73,14400.661,14547.857,14917.475,14436.988,15000.262,15191.775,15099.791,14774.374,14890.221,15048.938,15241.531,14917.295696153846,15161.578977011493
358,41.5,Indiana,2002,soybeans,5800000,3004.887,3149.97,3181.02,3145.537,3104.185,3380.662,3862.954,4754.539,5175.109,5266.266,5531.988,6327.523,0.002,0.002,0.004,0.005,0.006,0.003,0.002,13640.822,13886.41,13892.122,14112.204,13976.276,13996.123,14089.97,13720.993,14332.245,14284.62,13578.333,14309.994,14763.533,15067.843,14659.414,14840.94,14644.914,14681.455,15097.798,15209.581,15072.12,15359.503,15281.652
359,38.0,Indiana,2003,soybeans,5450000,2566.072,976.453,2319.569,498.27,2954.692,3650.795,4007.109,4956.346,5296.525,5512.751,5817.032,6645.449,0.001,0.003,0.002,0.003,0.006,0.003,0.004,13582.951,13704.642,13292.038,13526.004,13596.34,13470.258,13521.464,13636.138,13793.553,14464.31,14645.998,14700.84,14785.517,14926.533,14832.028,14820.604,14722.478,14754.799,14868.035,14871.781,15157.891,15221.087,15228.557
360,51.5,Indiana,2004,soybeans,5550000,2403.219,1679.066,1048.924,2932.6,3208.107,3668.694,3947.861,4829.909,5051.654,5864.131,7211.849,7407.676,0.003,0.001,0.004,0.002,0.005,0.003,0.004,13424.75,13667.55,13524.022,12935.083,13431.534,13642.271,13984.067,14147.061,14181.046,14225.004,14311.974,14473.211,14716.792,14986.825,14726.164,14853.841,15152.767,14970.144,14863.87,15061.682,15009.183,14958.302,15035.008
361,49.0,Indiana,2005,soybeans,5400000,2268.416,1495.307,2144.077,3000.887,3052.376,3412.588,3879.773,4748.835,4952.885,5426.73,6458.694,7397.96,0.006,0.002,0.002,0.003,0.002,0.002,0.003,13344.5,13588.385,13275.129,13633.958,13869.029,13964.192,13839.843,13962.058,14096.194,14238.442,14415.053,14717.66,14812.74,15064.706,14523.163,14942.245,15188.133,14906.937,15113.799,15309.547,15042.957,15279.809,15190.107
362,50.0,Indiana,2006,soybeans,5700000,3406.803,3365.294,2240.982,3192.469,3363.344,3817.171,4243.684,4973.302,5044.107,5350.726,5861.316,7125.111,0.003,0.002,0.004,0.004,0.004,0.003,0.004,13879.295,14024.31,13992.832,13957.065,13665.238,13894.113,13961.399,14107.147,14229.383,14208.827,14207.903,14580.668,14753.141,14863.67,14848.757,14838.316,14438.371,14833.217,15289.541,15141.909,15152.527,15110.973,15109.296
363,46.0,Indiana,2007,soybeans,4800000,3325.636,2072.616,927.901,1215.827,3100.252,4053.344,3925.394,4597.288,4983.471,5891.159,6176.837,7546.354,0.004,0.002,0.003,0.003,0.001,0.003,0.002,13897.62,13734.949,13644.077,13624.221,13151.123,13194.571,13690.146,13951.969,14349.696,14257.363,14804.234,14720.053,14400.829,14774.724,14994.121,14982.553,15212.881,15211.573,15264.072,15107.423,15415.869,15283.569,15050.471
364,45.0,Indiana,2008,soybeans,5450000,2344.268,2892.845,2114.163,1519.437,3044.737,3306.099,3745.652,4667.487,5220.825,5238.457,5736.207,7021.753,0.003,0.004,0.006,0.003,0.005,0.005,0.004,13389.155,13769.317,13513.713,13497.488,13964.895,13646.523,13578.909,13865.359,13961.139,14305.414,14313.411,14406.556,14648.461,14708.406,14871.119,14856.408,14631.333,14771.954,14979.064,15139.429,15104.028,15095.769,15061.286
365,49.0,Indiana,2009,soybeans,5450000,2171.509,923.32,2417.201,2784.119,3123.145,3557.024,3692.221,4309.907,5067.978,5425.521,6258.054,6774.602,0.002,0.003,0.003,0.005,0.004,0.004,0.003,13587.255,13162.441,13533.23,13538.778,13565.484,13996.781,13787.355,13928.74,14181.625,14528.656,14602.507,14467.384,14479.942,14787.684,14919.952,14778.156,14834.594,15015.847,15126.437,15029.698,14996.972,15214.249,15205.881
366,48.5,Indiana,2010,soybeans,5350000,1229.642,1295.96,364.139,1528.477,3165.559,3545.928,4346.732,5150.553,5339.213,5805.229,7044.412,7497.34,0.001,0.002,0.003,0.002,0.005,0.005,0.003,13288.855,13409.229,13819.828,13373.358,13444.195,13397.962,13624.392,13968.644,14283.762,14572.563,14349.283,14778.841,14774.354,14900.555,14733.507,14974.135,14693.201,15115.112,15279.792,15033.002,15025.762,15125.918,15036.712
367,45.5,Indiana,2011,soybeans,5300000,2684.205,696.62,1036.004,2871.258,2962.688,3236.678,3899.177,4595.562,5301.252,5289.74,5672.563,6608.467,0.001,0.004,0.003,0.01,0.005,0.004,0.002,13708.115,13324.821,13032.811,13672.937,13378.823,13640.594,14233.397,14078.661,14192.012,14418.455,14264.169,14454.613,14738.101,14460.066,14599.96,14644.707,14957.677,15090.824,15188.68,15358.577,15100.535,15026.547,15171.628
368,44.0,Indiana,2012,soybeans,5150000,3487.696,2583.571,3359.97,3326.145,3476.807,4529.318,4796.4,4926.334,5050.658,5667.302,6019.113,6719.219,0.003,0.002,0.002,0.002,0.002,0.001,0.001,13959.815,13898.441,13687.493,13911.415,14037.084,13933.952,13917.188,14204.694,14277.497,14907.604,14923.654,14731.934,14719.94,14827.656,14693.117,15062.668,15.075,15288.565,15391.296,15186.63,15315.213,15293.785,15385.789
369,51.5,Indiana,2013,soybeans,5200000,1147.922,3665.976,3435.795,2962.533,2726.732,3400.942,4047.008,4722.851,5132.612,5384.07,6088.082,7079.292,0.004,0.002,0.002,0.005,0.003,0.004,0.003,13482.57,13731.782,13771.191,13666.103,13878.883,13895.678,13866.878,13815.434,13879.793,13904.621,14296.113,14487.322,14807.402,14563.227,14643.483,15006.738,14958.819,14911.312,15016.82,15016.653,15059.529,15161.191,15094.804
370,55.5,Indiana,2014,soybeans,5450000,1743.368,840.946,691.96,1575.944,2621.519,3043.708,3469.887,3996.928,4909.946,5362.006,6102.435,7725.39,0.002,0.003,0.002,0.005,0.003,0.004,0.003,13111.988,13852.32,13537.848,13203.5,13249.071,13205.749,13807.039,13588.034,13969.941,14318.153,14097.218,14474.141,14718.816,14759.815,14826.628,14941.779,14957.53,14859.449,15297.564,15085.681,15042.388,15036.965,15022.093
371,50.0,Indiana,2015,soybeans,5550000,2291.654,2237.137,1759.454,122.668,2836.897,3195.455,3838.523,4425.324,5084.779,5456.577,6490.571,7341.66,0.002,0.002,0.003,0.004,0.003,0.007,0.004,13270.553,13375.806,13902.239,13626.351,13637.568,13624.472,13222.677,13404.647,13809.483,14376.897,14149.696,14601.968,14692.785,14663.78,14636.338,15067.875,14850.783,15055.913,15103.562,15012.067,15116.971,15043.411,14922.365
372,57.5,Indiana,2016,soybeans,5650000,3261.121,3193.793,3267.982,3164.504,3705.04,3765.278,4003.833,4659.744,5135.598,5345.928,5877.501,6930.918,0.001,0.003,0.004,0.004,0.004,0.002,0.004,13740.276,13543.827,13421.088,13915.643,13894.418,13522.32,13783.933580769231,14156.074,14287.935,14452.459,14521.845,14402.621,14442.797,15030.209,14916.248,14843.065,14723.292,15006.855,15264.429,15127.529,15302.642,15207.835,15187.509
373,54.0,Indiana,2017,soybeans,5950000,3434.948,2536.388,3487.495,3696.879,3744.497,3765.278,4368.946,4983.569,5080.622,5342.751,6008.207,7188.869,0.003,0.002,0.004,0.004,0.005,0.003,0.003,13666.617,13358.074,14141.973,13702.017,13863.646,14109.467,14402.097,14102.356,14203.817,14136.759,14461.101,14435.53,14590.018,14855.658,14994.242,14627.668,15006.39,15075.47,15064.376,15251.881,15298.69,15048.683,15026.268
374,57.5,Indiana,2018,soybeans,6000000,1044.59,2940.863,2615.99,3269.471,3363.062,3402.376,3676.157,4481.509,5242.414,6021.93,7262.328,8217.457,0.002,0.006,0.004,0.004,0.004,0.005,0.003,12988.119,13272.514,13393.928,13943.377,13530.314,13697.927,13914.986,14240.038,14128.115,14248.31,14323.164,14234.557,14521.122,14524.523,14867.258,15167.531,15077.835,15293.147,15411.016,15150.044,15170.65,15107.41,15129.384
375,51.0,Indiana,2019,soybeans,5400000,3577.839,1676.948,2708.551,3153.346,3188.557,3387.461,4347.338,5184.847,5400.165,5574.986,5642.034,6435.382,0.003,0.004,0.004,0.005,0.005,0.005,0.003,13976.537,13496.19,13124.69,13240.407,13864.08,13695.69,13851.809,13789.267,13890.074,14209.453,14388.877,14413.294,14685.973,14670.881,14584.702,14844.622,14768.325,14970.64,15021.546,15050.339,14947.911,15075.651,15258.272
376,59.0,Indiana,2020,soybeans,5750000,3436.811,2308.004,2962.614,3307.139,3390.811,3791.557,4271.264,4801.481,4954.344,5437.656,5756.517,7544.867,0.004,0.003,0.004,0.003,0.004,0.003,0.003,13840.899,13850.322,13643.912,13925.689,14109.638,13673.955,13907.644,13966.349,14233.553,14181.74,14571.923,14598.823,14765.456,14558.678,14736.425,14766.795,14660.027,14919.938,15071.757,15327.356,15244.066,15263.655,15158.073
377,60.0,Indiana,2021,soybeans,5650000,2811.652,2965.771,1100.419,3076.471,3498.881,3929.467,4470.245,4986.626,5114.223,5662.427,6318.728,7949.652,0.002,0.003,0.003,0.003,0.003,0.005,0.004,13792.753,13776.716,13801.579,13510.199,13477.006,13141.514,13720.322,14140.682,14364.64,14443.095,14556.688,14691.095,14699.599,14603.397,14764.541,14661.815,14763.079,15279.01,14852.672,15214.283,15251.231,15005.842,14959.525
378,152.0,Illinois,2001,corn,11000000,76.286,1461.444,2255.646,2778.626,2918.799,2971.172,3814.104,4377.826,4762.885,5389.022,6101.016,7686.8,0.001,0.003,0.001,0.002,0.004,0.003,0.004,13497.684,13478.66,13637.656,13605.794,13717.468,13599.566,13835.98,13995.633,14130.321,14309.057,14292.875,14532.972,14910.317,14641.273,15025.759,15093.006,15240.978,14917.717,14917.056,15070.37,15273.728,14917.295696153846,15161.578977011493
379,135.0,Illinois,2002,corn,11100000,3055.039,2974.207,2584.783,2951.172,3003.061,3175.393,3717.413,4593.037,5025.401,4983.628,5554.129,6662.057,0.002,0.002,0.003,0.004,0.005,0.002,0.001,13719.682,13949.564,13743.801,14121.299,13875.928,13995.031,14071.836,13502.096,14143.11,14331.921,14311.9,14371.728,14736.162,15120.678,14615.496,14927.329,14719.66,14711.869,15212.648,15268.715,15059.041,15384.843,15297.145
380,164.0,Illinois,2003,corn,11200000,3008.303,1878.061,2710.429,2106.016,2560.434,3350.588,3663.771,4605.17,4963.117,5231.319,5938.605,6715.47,0.001,0.002,0.002,0.003,0.004,0.003,0.003,13716.024,13668.18,13428.5,13641.323,13614.507,13679.792,13704.731,13874.697,13947.416,14378.052,14681.059,14701.742,14906.055,14890.018,14903.063,14873.898,14829.335,14859.235,15035.295,15016.319,15268.908,15244.192,15168.877
381,180.0,Illinois,2004,corn,11750000,2162.645,2479.102,967.448,2934.442,3070.176,3590.541,3877.912,4643.403,4982.356,5636.638,7132.102,7472.894,0.002,0.001,0.003,0.002,0.006,0.002,0.004,13519.159,13784.09,13521.86,12952.931,13381.32,13650.702,13993.322,14206.904,14133.07,14315.714,14376.756,14568.012,14665.773,15136.397,14666.144,14947.556,15151.167,14977.64,14950.675,15102.389,15019.328,14948.389,15019.423
